match_id,game_id_opta,event_id,team_id,team_name,opponent_team_id,opponent_team_name,period,period_second,match_second,match_minute,minute_bin_5,player_id,player_name,metric_unit,zone,third,channel,x,y,end_x,end_y,x_oriented,y_oriented,end_x_oriented,end_y_oriented,event_type,outcome,phase,interpretation_label,insight_text,dashboard_section,recommended_chart_type,priority_level,is_box_entry,is_final_third_entry,is_progressive,is_set_play,order,threat_value,xg
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,08ae343a-4ac0-53fc-a00b-f8b1ba900b6c,1000,FCM,569,FCK,1,816.48,816.48,14,10,474838,E. Martinez,count,middle_third,middle_third,right_channel,-2.44,15.28,-14.48,3.13,2.44,15.28,14.48,3.13,pass,reception,,progressive action,FCM progressive action at minute 14.,Territory & Control,pitch scatter map,medium,false,false,true,false,1367,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,35ae8069-989a-502e-9ffb-fcd9345716cd,1000,FCM,569,FCK,1,822.84,822.84,14,10,,,count,middle_third,middle_third,right_channel,-1.41,16.92,-3.86,17.28,1.41,16.92,3.86,17.28,loss,,progression,turnover / loss,FCM turnover / loss at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1371,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,b17c2c00-04b8-5576-88d8-99e46216549d,1000,FCM,569,FCK,1,823.28,823.28,14,10,609108,O. Diao,count,middle_third,middle_third,central_channel,6.11,-9.4,21.41,-4.23,-6.11,-9.4,-21.41,-4.23,pass,interception,,context event,FCM context event at minute 14.,Executive Match Overview,pitch scatter map,medium,false,false,false,false,1372,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,05b2d483-ed9d-520f-8ce1-63fc10805994,569,FCK,1000,FCM,1,823.96,823.96,14,10,,,count,defensive_third,defensive_third,central_channel,-19.19,4.19,-24.88,12.75,-19.19,4.19,-24.88,12.75,recovery,turnover,interception,ball recovery,FCK ball recovery at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1376,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,c23a5c03-8cb4-5d83-be93-23d8e9bebb9d,569,FCK,1000,FCM,1,823.96,823.96,14,10,,,count,middle_third,middle_third,right_channel,-17.58,13.74,-15.57,8.1,-17.58,13.74,-15.57,8.1,loss,,counter_attack,turnover / loss,FCK turnover / loss at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1379,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,7bcd98e7-5636-5a0a-bf0d-da669e6470a6,569,FCK,1000,FCM,1,824.04,824.04,14,10,166965,L. Lerager,count,defensive_third,defensive_third,central_channel,-19.54,4.47,-24.86,12.88,-19.54,4.47,-24.86,12.88,pass,reception,,context event,FCK context event at minute 14.,Executive Match Overview,pitch scatter map,low,false,false,false,false,1381,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,20de0c20-22b3-5fc7-963b-17ee703daa48,569,FCK,1000,FCM,1,824.88,824.88,14,10,193228,K. Diks,count,defensive_third,defensive_third,central_channel,-24.88,12.75,-9.69,7.38,-24.88,12.75,-9.69,7.38,pass,interception,,context event,FCK context event at minute 14.,Executive Match Overview,pitch scatter map,medium,false,false,false,false,1384,0.02,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,855ca27d-61e8-59b3-8069-d4bdfe083c08,1000,FCM,569,FCK,1,827.4,827.4,14,10,609108,O. Diao,count,middle_third,middle_third,central_channel,6.08,-12.09,20.33,-0.44,-6.08,-12.09,-20.33,-0.44,pass,interception,,context event,FCM context event at minute 14.,Executive Match Overview,pitch scatter map,medium,false,false,false,false,1391,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,6983e43c-782c-5b0c-a924-08a001d632aa,569,FCK,1000,FCM,1,829.64,829.64,14,10,96787,M. Elyounoussi,count,middle_third,middle_third,central_channel,-17.28,-4.12,-17.54,0.91,-17.28,-4.12,-17.54,0.91,pass,interception,,context event,FCK context event at minute 14.,Executive Match Overview,pitch scatter map,medium,false,false,false,false,1395,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,57375104-6598-5c09-bb3f-35b9ddb1cd9b,1000,FCM,569,FCK,1,830.8,830.8,14,10,,,count,middle_third,middle_third,right_channel,-12.8,14.05,-42.46,17.67,12.8,14.05,42.46,17.67,loss,,regain,box involvement,FCM box involvement at minute 14.,Chance Creation & Final Third,pitch scatter map,high,true,true,false,false,1397,0.15,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,807f8c56-d781-5ade-bd8d-87f27988f053,1000,FCM,569,FCK,1,830.8,830.8,14,10,,,count,middle_third,middle_third,central_channel,14.64,-4.65,42.91,-9.97,-14.64,-4.65,-42.91,-9.97,recovery,turnover,recovery,ball recovery,FCM ball recovery at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1398,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,05ad7bd2-2847-5c89-b404-10178125e239,1000,FCM,569,FCK,1,830.92,830.92,14,10,494784,Oliver Sorensen,count,middle_third,middle_third,central_channel,14.88,-4.52,22.41,-5.57,-14.88,-4.52,-22.41,-5.57,pass,reception,,context event,FCM context event at minute 14.,Executive Match Overview,pitch scatter map,low,false,false,false,false,1401,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,372033c0-a909-5fad-bdc4-c8454170efcc,1000,FCM,569,FCK,1,831.52,831.52,14,10,533646,D. Osorio,count,attacking_third,attacking_third,right_channel,-20.95,14.68,-21.56,14.47,20.95,14.68,21.56,14.47,forward,forward,,final-third entry,FCM final-third entry at minute 14.,Territory & Control,pitch scatter map,medium,false,false,false,false,1403,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,cbd9c986-3849-5501-8728-56f4ac7f21fa,1000,FCM,569,FCK,1,831.72,831.72,14,10,533646,D. Osorio,count,defensive_third,defensive_third,central_channel,22.99,-5.27,26.34,-0.04,-22.99,-5.27,-26.34,-0.04,pass,reception,,context event,FCM context event at minute 14.,Executive Match Overview,pitch scatter map,low,false,false,false,false,1406,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,3ccc5395-d648-560d-a4aa-6338eb9e86c1,1000,FCM,569,FCK,1,832.48,832.48,14,10,240529,J. Kuchta,count,attacking_third,attacking_third,central_channel,-25.07,10.92,-42.45,17.66,25.07,10.92,42.45,17.66,loss,ball_lost,,box involvement,FCM box involvement at minute 14.,Chance Creation & Final Third,pitch scatter map,high,true,false,false,false,1411,0.1,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,262eb1f1-c03b-5cce-a99b-163a18412b3a,569,FCK,1000,FCM,1,835.68,835.68,14,10,,,count,defensive_third,defensive_third,central_channel,-34.38,-9.01,-37.99,-7.93,-34.38,-9.01,-37.99,-7.93,loss,lost_ball,,turnover / loss,FCK turnover / loss at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1419,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,02386797-be88-5152-8ba8-c5a8ab930396,569,FCK,1000,FCM,1,835.92,835.92,14,10,,,count,defensive_third,defensive_third,right_channel,-23.69,23.01,-32.46,21.48,-23.69,23.01,-32.46,21.48,loss,lost_ball,,turnover / loss,FCK turnover / loss at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1421,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,59fdf226-95d3-5a51-b542-ce2d99aca8d6,569,FCK,1000,FCM,1,836.24,836.24,14,10,,,count,defensive_third,defensive_third,central_channel,-43.01,8.86,-34.29,16.48,-43.01,8.86,-34.29,16.48,recovery,turnover,tackle,ball recovery,FCK ball recovery at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1423,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,6010bfa0-9fc0-5024-8e84-a35179577dac,1000,FCM,569,FCK,1,836.24,836.24,14,10,,,count,attacking_third,attacking_third,right_channel,-42.55,16.91,-33.41,22.09,42.55,16.91,33.41,22.09,start_loc,,transition,box involvement,FCM box involvement at minute 14.,Chance Creation & Final Third,pitch scatter map,high,true,false,false,false,1424,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,c0d08b47-a3e1-5325-9c8d-5f8a2ca8e771,569,FCK,1000,FCM,1,836.24,836.24,14,10,,,count,defensive_third,defensive_third,right_channel,-42.55,16.91,-33.41,22.09,-42.55,16.91,-33.41,22.09,loss,,counter_attack,turnover / loss,FCK turnover / loss at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1426,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,60ebe23d-4a90-590e-95e3-1914294aece4,569,FCK,1000,FCM,1,836.28,836.28,14,10,475413,Gabriel Pereira,count,defensive_third,defensive_third,central_channel,-43.05,8.87,-34.32,14.8,-43.05,8.87,-34.32,14.8,pass,reception,,context event,FCK context event at minute 14.,Executive Match Overview,pitch scatter map,low,false,false,false,false,1427,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,0ddbdf82-2c75-5d18-80ef-cd1f9fe56415,1000,FCM,569,FCK,1,836.96,836.96,14,10,,,count,defensive_third,defensive_third,left_channel,34.3,-14.49,34.6,-31.88,-34.3,-14.49,-34.6,-31.88,loss,lost_ball,,turnover / loss,FCM turnover / loss at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1429,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,8740ab60-0d15-5429-a46c-2948d9155bdf,569,FCK,1000,FCM,1,837.04,837.04,14,10,68640,T. Delaney,count,defensive_third,defensive_third,right_channel,-33.44,20.95,-33.41,22.09,-33.44,20.95,-33.41,22.09,loss,ball_lost,,turnover / loss,FCK turnover / loss at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1432,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,6676787d-5b08-5946-ab65-d008557ead7e,1000,FCM,569,FCK,1,838.12,838.12,14,10,,,count,defensive_third,defensive_third,left_channel,31.54,-20.27,33.68,-31.63,-31.54,-20.27,-33.68,-31.63,recovery,foul,tackle,ball recovery,FCM ball recovery at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,medium,false,false,false,false,1435,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,d2b8a2f5-fa96-5dda-a24f-b044feacc639,1000,FCM,569,FCK,1,838.12,838.12,14,10,,,count,attacking_third,attacking_third,right_channel,-30.53,24.66,-32.77,32.38,30.53,24.66,32.77,32.38,loss,,regain,final-third entry,FCM final-third entry at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1437,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,f083092f-9878-54e9-ab8f-52f1d34eab43,1000,FCM,569,FCK,1,838.12,838.12,14,10,120721,K. Mbabu,count,attacking_third,attacking_third,right_channel,-30.53,24.66,-32.77,32.38,30.53,24.66,32.77,32.38,loss,ball_lost,,final-third entry,FCM final-third entry at minute 14.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1438,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,93dfdb8f-4a08-5aff-871a-ed073e1e3dcb,569,FCK,1000,FCM,1,872.96,872.96,15,10,220246,P. Hatzidiakos,count,defensive_third,defensive_third,right_channel,-20.3,18.02,1.18,28.28,-20.3,18.02,1.18,28.28,pass,reception,,progressive action,FCK progressive action at minute 15.,Territory & Control,pitch scatter map,medium,false,false,true,false,1462,0.02,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,bc491e5a-2e54-5f31-8fab-96dc79029768,1000,FCM,569,FCK,1,872.96,872.96,15,10,,,count,attacking_third,attacking_third,right_channel,-18.74,23.13,27.39,12.65,18.74,23.13,-27.39,12.65,start_loc,,organisation,context event,FCM context event at minute 15.,Territory & Control,pitch scatter map,low,false,false,false,false,1463,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,e530ccb2-ec2e-549e-9398-5ce0982e65bd,569,FCK,1000,FCM,1,872.96,872.96,15,10,,,count,defensive_third,defensive_third,right_channel,-20.3,18.02,23.69,2.58,-20.3,18.02,23.69,2.58,recovery,turnover,free_kick,final-third entry,FCK final-third entry at minute 15.,Defensive Behaviour & Transitions,pitch scatter map,high,false,true,false,false,1464,0.07,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,1327871f-15e6-51c5-9dfe-7c317f6ca1a5,569,FCK,1000,FCM,1,877.16,877.16,15,10,193228,K. Diks,count,middle_third,middle_third,right_channel,2.92,29.74,1.86,23.88,2.92,29.74,1.86,23.88,pass,reception,,context event,FCK context event at minute 15.,Executive Match Overview,pitch scatter map,low,false,false,false,false,1470,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,89ecc1aa-42a3-5e08-b17f-40ac7b086682,569,FCK,1000,FCM,1,878.96,878.96,15,10,,,count,middle_third,middle_third,right_channel,9.01,26.77,37.75,25.05,9.01,26.77,37.75,25.05,progression,,progression,final-third entry,FCK final-third entry at minute 15.,Territory & Control,pitch scatter map,medium,false,true,false,false,1474,0.05,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,63c4b6c6-24a0-566a-a539-c23356b62345,569,FCK,1000,FCM,1,879.56,879.56,15,10,,,count,middle_third,middle_third,right_channel,14.06,21.79,35.02,20.46,14.06,21.79,35.02,20.46,defender_dribbled,defender_dribbled,,final-third entry,FCK final-third entry at minute 15.,Territory & Control,pitch scatter map,medium,false,true,false,false,1476,0.05,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,d48f1328-c2fe-5244-97c9-897533b41ac3,569,FCK,1000,FCM,1,880.04,880.04,15,10,68640,T. Delaney,count,middle_third,middle_third,right_channel,12.15,25.13,25.75,32.4,12.15,25.13,25.75,32.4,pass,reception,,final-third entry,FCK final-third entry at minute 15.,Territory & Control,pitch scatter map,medium,false,true,true,false,1477,0.05,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,671bd79e-8561-5ead-8ab6-99c08ddf3d0e,569,FCK,1000,FCM,1,880.96,880.96,15,10,433957,M. Mattsson,count,middle_third,middle_third,right_channel,17.85,17.92,35.7,16.62,17.85,17.92,35.7,16.62,run_start_loc,,,final-third entry,FCK final-third entry at minute 15.,Territory & Control,pitch scatter map,medium,false,true,false,false,1478,0.05,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,70a880c1-40d1-571f-854d-9bb126bdb6b4,569,FCK,1000,FCM,1,880.96,880.96,15,10,546545,E. Achouri,count,attacking_third,attacking_third,right_channel,29.55,32.9,36.59,24.14,29.55,32.9,36.59,24.14,backward,backward,,final-third entry,FCK final-third entry at minute 15.,Territory & Control,pitch scatter map,medium,false,false,false,false,1479,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,5bd0f865-c982-5136-b36a-331f725652f3,569,FCK,1000,FCM,1,881.76,881.76,15,10,96787,M. Elyounoussi,count,attacking_third,attacking_third,central_channel,19.82,-1.45,37.03,3.76,19.82,-1.45,37.03,3.76,run_start_loc,,,final-third entry,FCK final-third entry at minute 15.,Territory & Control,pitch scatter map,medium,false,false,false,false,1483,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,235542de-0fd0-5876-8e05-c5c6be4371ae,569,FCK,1000,FCM,1,884.96,884.96,15,10,,,count,attacking_third,attacking_third,right_channel,37.61,24.95,27.39,12.65,37.61,24.95,27.39,12.65,loss,,attacking,final-third entry,FCK final-third entry at minute 15.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1485,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,3f425b97-6d2b-5a34-b153-fedbef001f5d,569,FCK,1000,FCM,1,885,885,15,10,,,count,middle_third,middle_third,central_channel,10.58,8.18,23.42,0.38,10.58,8.18,23.42,0.38,defender_dribbled,defender_dribbled,,final-third entry,FCK final-third entry at minute 15.,Territory & Control,pitch scatter map,medium,false,true,false,false,1486,0.05,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,205020f9-ee18-53b1-845f-21567ccff5ba,569,FCK,1000,FCM,1,885.28,885.28,15,10,546545,E. Achouri,count,attacking_third,attacking_third,right_channel,32.46,19.51,21.96,5.81,32.46,19.51,21.96,5.81,pass,reception,,final-third entry,FCK final-third entry at minute 15.,Territory & Control,pitch scatter map,medium,false,false,false,false,1488,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,92ffb749-b218-5dbc-a62c-69be4b9f0402,569,FCK,1000,FCM,1,886.72,886.72,15,10,166965,L. Lerager,count,attacking_third,attacking_third,right_channel,25.58,14.84,27.39,12.65,25.58,14.84,27.39,12.65,loss,ball_lost,,final-third entry,FCK final-third entry at minute 15.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1491,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,0e3ad88d-8d15-5dd8-9a69-80894f0e2d83,569,FCK,1000,FCM,1,887.68,887.68,15,10,,,count,attacking_third,attacking_third,central_channel,26.94,12.5,-2.6,16.51,26.94,12.5,-2.6,16.51,start_loc,,transition,context event,FCK context event at minute 15.,Territory & Control,pitch scatter map,low,false,false,false,false,1495,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,7292492a-a88f-55be-a68b-df6c8b474ee4,1000,FCM,569,FCK,1,887.68,887.68,15,10,,,count,attacking_third,attacking_third,central_channel,-23.26,-2.37,4.92,-8.26,23.26,-2.37,-4.92,-8.26,recovery,foul,tackle,ball recovery,FCM ball recovery at minute 15.,Defensive Behaviour & Transitions,pitch scatter map,medium,false,false,false,false,1496,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,0dcd420d-1cfb-543c-937d-42592f1c9c0d,1000,FCM,569,FCK,1,888.36,888.36,15,10,551144,Franculino Dju,count,attacking_third,attacking_third,central_channel,-18.99,-11.75,17.89,-4.76,18.99,-11.75,-17.89,-4.76,run_start_loc,,,context event,FCM context event at minute 15.,Territory & Control,pitch scatter map,low,false,false,false,false,1499,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,d07cdbb9-2c46-51a3-9ae4-0d30e7b26db6,1000,FCM,569,FCK,1,889.16,889.16,15,10,477672,A. Simsir,count,attacking_third,attacking_third,central_channel,-21.08,6.48,16.81,12.53,21.08,6.48,-16.81,12.53,run_start_loc,,,context event,FCM context event at minute 15.,Territory & Control,pitch scatter map,low,false,false,false,false,1505,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,7b6467b0-00f4-5ebc-ad13-75284baa797f,1000,FCM,569,FCK,1,893.2,893.2,15,10,240529,J. Kuchta,count,middle_third,middle_third,central_channel,4.69,-8.36,11.74,-7.36,-4.69,-8.36,-11.74,-7.36,pass,other,,context event,FCM context event at minute 15.,Executive Match Overview,pitch scatter map,low,false,false,false,false,1525,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,29fd67a6-7789-5f7a-9db7-3ab1c4016c4c,1000,FCM,569,FCK,1,978.08,978.08,17,15,533646,D. Osorio,count,middle_third,middle_third,central_channel,-18.4,12.13,-18.4,12.13,18.4,12.13,18.4,12.13,shot,shot,,shot attempt,FCM shot attempt at minute 17.,Chance Creation & Final Third,pitch scatter map,high,false,false,false,false,1541,0,0.0346
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,74b8ee17-e223-5df8-b011-69bda382b7de,569,FCK,1000,FCM,1,978.08,978.08,17,15,,,count,middle_third,middle_third,central_channel,-18.4,12.13,-18.4,12.13,-18.4,12.13,-18.4,12.13,start_loc,,organisation,context event,FCK context event at minute 17.,Executive Match Overview,pitch scatter map,low,false,false,false,true,1543,0,0.0346
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,cb85cc3e-2a98-5314-b4d6-f998a9bdeace,1000,FCM,569,FCK,1,978.08,978.08,17,15,,,count,middle_third,middle_third,central_channel,-18.4,12.13,-18.4,12.13,18.4,12.13,18.4,12.13,loss,,attacking,turnover / loss,FCM turnover / loss at minute 17.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1544,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,e9604ac0-87db-54df-8a74-f1c58a76b0ce,1000,FCM,569,FCK,1,978.08,978.08,17,15,,,count,defensive_third,defensive_third,central_channel,19.98,-1.82,19.98,-1.82,-19.98,-1.82,-19.98,-1.82,shot,shot,free_kick,shot attempt,FCM shot attempt at minute 17.,Chance Creation & Final Third,pitch scatter map,high,false,false,false,false,1545,0.0346,0.0346
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,5226e00b-931a-521b-9da6-a8549063c176,1000,FCM,569,FCK,1,978.08,978.08,17,15,533646,D. Osorio,count,defensive_third,defensive_third,central_channel,19.98,-1.82,49.51,-1.83,-19.98,-1.82,-49.51,-1.83,shot,save,,shot attempt,FCM shot attempt at minute 17.,Chance Creation & Final Third,pitch scatter map,high,false,false,false,false,1546,0.0346,0.0346
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,a4377925-152d-5019-b2af-0f3bb695ea1d,569,FCK,1000,FCM,1,981.24,981.24,17,15,,,count,defensive_third,defensive_third,right_channel,-49.98,23.37,-52.76,25.77,-49.98,23.37,-52.76,25.77,loss,,interrupt,turnover / loss,FCK turnover / loss at minute 17.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1551,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,8011614e-f7d8-569c-a6d4-8f3fdad46bf3,1000,FCM,569,FCK,1,1003.96,1003.96,17,15,,,count,defensive_third,defensive_third,left_channel,48.55,-35.16,49.61,-4.25,-48.55,-35.16,-49.61,-4.25,recovery,turnover,throw_in,ball recovery,FCM ball recovery at minute 17.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1556,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,89826585-b789-5f6d-9544-302ce173527a,569,FCK,1000,FCM,1,1003.96,1003.96,17,15,,,count,defensive_third,defensive_third,right_channel,-48.36,34.77,-49.47,13.78,-48.36,34.77,-49.47,13.78,start_loc,,organisation,context event,FCK context event at minute 17.,Executive Match Overview,pitch scatter map,low,false,false,false,true,1557,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,8a3ef589-abfb-5c45-a7f1-83bbdd97f704,1000,FCM,569,FCK,1,1003.96,1003.96,17,15,228044,M. Bech,count,attacking_third,attacking_third,right_channel,-48.36,34.77,-48.36,34.77,48.36,34.77,48.36,34.77,incomplete_pass,incomplete_pass,,final-third entry,FCM final-third entry at minute 17.,Territory & Control,pitch scatter map,medium,false,false,false,false,1558,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,c26b41a1-5532-5bd4-9b47-cb7d3e14d470,1000,FCM,569,FCK,1,1003.96,1003.96,17,15,,,count,attacking_third,attacking_third,right_channel,-48.36,34.77,-49.47,13.78,48.36,34.77,49.47,13.78,loss,,crossing,box involvement,FCM box involvement at minute 17.,Chance Creation & Final Third,pitch scatter map,high,true,false,false,false,1559,0.1,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,5f9df5a8-b48b-534e-b428-69ec4912e6a3,1000,FCM,569,FCK,1,1003.96,1003.96,17,15,228044,M. Bech,count,defensive_third,defensive_third,left_channel,48.55,-35.16,48.86,-3.13,-48.55,-35.16,-48.86,-3.13,pass,interception,,context event,FCM context event at minute 17.,Executive Match Overview,pitch scatter map,medium,false,false,false,false,1560,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,1c70c551-694f-55ed-ad53-04c675f9cbec,569,FCK,1000,FCM,1,1006,1006,17,15,,,count,defensive_third,defensive_third,central_channel,-49.63,3.63,-10.93,25.27,-49.63,3.63,-10.93,25.27,recovery,turnover,interception,ball recovery,FCK ball recovery at minute 17.,Defensive Behaviour & Transitions,pitch scatter map,high,false,false,false,false,1563,0.02,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,cd3a5067-ab13-5bc9-8ea2-6889a3cff43c,1000,FCM,569,FCK,1,1006,1006,17,15,,,count,attacking_third,attacking_third,right_channel,-49.5,13.36,-45.13,10.54,49.5,13.36,45.13,10.54,start_loc,,transition,box involvement,FCM box involvement at minute 17.,Chance Creation & Final Third,pitch scatter map,high,true,false,false,true,1565,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,35665fda-3dec-5c3b-9d5e-ccd1f1900a47,1000,FCM,569,FCK,1,1020,1020,18,15,,,count,attacking_third,attacking_third,central_channel,-45.12,10.52,-8.91,28.06,45.12,10.52,8.91,28.06,start_loc,,organisation,box involvement,FCM box involvement at minute 18.,Chance Creation & Final Third,pitch scatter map,high,true,false,false,false,1573,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,ef32c261-7694-59fe-a458-d3cd9190eacb,569,FCK,1000,FCM,1,1022.56,1022.56,18,15,232398,N. Trott,count,defensive_third,defensive_third,central_channel,-44.54,-0.06,-33.3,24.04,-44.54,-0.06,-33.3,24.04,pass,reception,,progressive action,FCK progressive action at minute 18.,Territory & Control,pitch scatter map,medium,false,false,true,false,1576,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,c232f851-80ee-54fc-814b-34c0ca91ef64,569,FCK,1000,FCM,1,1026.48,1026.48,18,15,220246,P. Hatzidiakos,count,defensive_third,defensive_third,right_channel,-32.28,23.45,-45.2,7.64,-32.28,23.45,-45.2,7.64,pass,reception,,context event,FCK context event at minute 18.,Executive Match Overview,pitch scatter map,low,false,false,false,false,1579,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,4e12cba4-8575-5b7d-b503-876d7173544e,569,FCK,1000,FCM,1,1029.36,1029.36,18,15,232398,N. Trott,count,defensive_third,defensive_third,central_channel,-44.1,9.19,-32.88,6.53,-44.1,9.19,-32.88,6.53,pass,reception,,progressive action,FCK progressive action at minute 18.,Territory & Control,pitch scatter map,medium,false,false,true,false,1586,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,4a0f60b9-cdf1-54d8-9f81-39d7f1146e8f,569,FCK,1000,FCM,1,1031.24,1031.24,18,15,166965,L. Lerager,count,defensive_third,defensive_third,central_channel,-31.12,7.22,-21.78,16.26,-31.12,7.22,-21.78,16.26,pass,reception,,context event,FCK context event at minute 18.,Executive Match Overview,pitch scatter map,low,false,false,false,false,1591,0,
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,ad13112a-b014-506d-ae22-5830c63c00e3,569,FCK,1000,FCM,1,1032,1032,18,15,68640,T. Delaney,count,defensive_third,defensive_third,right_channel,-21.82,16.31,-30.88,25.05,-21.82,16.31,-30.88,25.05,pass,reception,,context event,FCK context event at minute 18.,Executive Match Overview,pitch scatter map,low,false,false,false,false,1595,0,
