match_id,team,player_id,player_name,metric_group,metric_name,metric_value,metric_unit,percentile_within_team,rank_within_team,interpretation_label,insight_text
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,492474,Lee Han-Beom,Participation,central_channel_actions,1.0,count,27.5,15,around team median,Lee Han-Beom ranks 15 within FCM for central channel actions (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568414,M. Kruger-Johnsen,Participation,central_channel_actions,0.0,count,12.5,16,none,M. Kruger-Johnsen ranks 16 within FCM for central channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,Participation,central_channel_actions,29.0,count,55.0,9,above team median,K. Mbabu ranks 9 within FCM for central channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,Participation,central_channel_actions,67.0,count,92.5,2,team leading,O. Diao ranks 2 within FCM for central channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477664,V. Lind,Participation,central_channel_actions,0.0,count,12.5,16,none,V. Lind ranks 16 within FCM for central channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,Participation,central_channel_actions,35.0,count,65.0,7,above team median,A. Simsir ranks 7 within FCM for central channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,Participation,central_channel_actions,61.0,count,87.5,3,team leading,E. Martinez ranks 3 within FCM for central channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,Participation,central_channel_actions,54.0,count,82.5,4,team leading,J. Andersson ranks 4 within FCM for central channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,Participation,central_channel_actions,29.0,count,55.0,9,above team median,Franculino Dju ranks 9 within FCM for central channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,Participation,right_channel_actions,15.0,count,50.0,10,above team median,M. Elyounoussi ranks 10 within FCK for right channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,Participation,right_channel_actions,28.0,count,72.5,6,above team median,L. Lerager ranks 6 within FCK for right channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,535944,R. Huescas,Participation,right_channel_actions,10.0,count,42.5,12,around team median,R. Huescas ranks 12 within FCK for right channel actions (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,114517,A. Cornelius,Participation,right_channel_actions,5.0,count,22.5,16,low,A. Cornelius ranks 16 within FCK for right channel actions (low).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,622714,Robert,Participation,right_channel_actions,0.0,count,10.0,17,none,Robert ranks 17 within FCK for right channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590186,V. Froholdt,Participation,right_channel_actions,19.0,count,57.5,9,above team median,V. Froholdt ranks 9 within FCK for right channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,232398,N. Trott,Participation,right_channel_actions,9.0,count,37.5,13,around team median,N. Trott ranks 13 within FCK for right channel actions (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,Participation,right_channel_actions,15.0,count,50.0,10,above team median,G. Gocholeishvili ranks 10 within FCK for right channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,Participation,right_channel_actions,54.0,count,92.5,2,team leading,T. Delaney ranks 2 within FCK for right channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,Participation,right_channel_actions,56.0,count,97.5,1,team leading,K. Diks ranks 1 within FCK for right channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,Participation,right_channel_actions,45.0,count,82.5,4,team leading,E. Achouri ranks 4 within FCK for right channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,115918,R. Runarsson,Participation,right_channel_actions,0.0,count,10.0,17,none,R. Runarsson ranks 17 within FCK for right channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,592864,O. Hojer,Participation,right_channel_actions,7.0,count,32.5,14,around team median,O. Hojer ranks 14 within FCK for right channel actions (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590187,A. Chiakha,Participation,right_channel_actions,0.0,count,10.0,17,none,A. Chiakha ranks 17 within FCK for right channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,572146,M. Garan'anga,Participation,right_channel_actions,0.0,count,10.0,17,none,M. Garan'anga ranks 17 within FCK for right channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,Participation,right_channel_actions,23.0,count,62.5,8,above team median,Gabriel Pereira ranks 8 within FCK for right channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,Participation,right_channel_actions,48.0,count,87.5,3,team leading,P. Hatzidiakos ranks 3 within FCK for right channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,111756,V. Claesson,Participation,right_channel_actions,6.0,count,27.5,15,around team median,V. Claesson ranks 15 within FCK for right channel actions (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,Participation,right_channel_actions,31.0,count,77.5,5,team leading,M. Mattsson ranks 5 within FCK for right channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,Participation,right_channel_actions,25.0,count,67.5,7,above team median,G. Onugkha ranks 7 within FCK for right channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,Participation,right_channel_actions,30.0,count,82.5,4,team leading,D. Osorio ranks 4 within FCM for right channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,423651,E. Chilufya,Participation,right_channel_actions,3.0,count,37.5,13,around team median,E. Chilufya ranks 13 within FCM for right channel actions (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,430901,E. Olafsson,Participation,right_channel_actions,4.0,count,42.5,12,around team median,E. Olafsson ranks 12 within FCM for right channel actions (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,450048,K. Askildsen,Participation,right_channel_actions,0.0,count,15.0,15,none,K. Askildsen ranks 15 within FCM for right channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,536679,P. Bravo,Participation,right_channel_actions,0.0,count,15.0,15,none,P. Bravo ranks 15 within FCM for right channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,57513,J. Lossl,Participation,right_channel_actions,0.0,count,15.0,15,none,J. Lossl ranks 15 within FCM for right channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568423,V. Byskov,Participation,right_channel_actions,15.0,count,52.5,10,above team median,V. Byskov ranks 10 within FCM for right channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,553784,D. Castillo,Participation,right_channel_actions,1.0,count,32.5,14,around team median,D. Castillo ranks 14 within FCM for right channel actions (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,Participation,right_channel_actions,46.0,count,92.5,2,team leading,M. Bech ranks 2 within FCM for right channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,Participation,right_channel_actions,29.0,count,77.5,5,team leading,Oliver Sorensen ranks 5 within FCM for right channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,Participation,right_channel_actions,10.0,count,47.5,11,around team median,J. Kuchta ranks 11 within FCM for right channel actions (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,492474,Lee Han-Beom,Participation,right_channel_actions,0.0,count,15.0,15,none,Lee Han-Beom ranks 15 within FCM for right channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568414,M. Kruger-Johnsen,Participation,right_channel_actions,0.0,count,15.0,15,none,M. Kruger-Johnsen ranks 15 within FCM for right channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,Participation,right_channel_actions,18.0,count,60.0,8,above team median,K. Mbabu ranks 8 within FCM for right channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,Participation,right_channel_actions,20.0,count,67.5,7,above team median,O. Diao ranks 7 within FCM for right channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477664,V. Lind,Participation,right_channel_actions,0.0,count,15.0,15,none,V. Lind ranks 15 within FCM for right channel actions (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,Participation,right_channel_actions,18.0,count,60.0,8,above team median,A. Simsir ranks 8 within FCM for right channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,Participation,right_channel_actions,32.0,count,87.5,3,team leading,E. Martinez ranks 3 within FCM for right channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,Participation,right_channel_actions,60.0,count,97.5,1,team leading,J. Andersson ranks 1 within FCM for right channel actions (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,Participation,right_channel_actions,22.0,count,72.5,6,above team median,Franculino Dju ranks 6 within FCM for right channel actions (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,Progression,progressive_passes,4.0,count,62.5,8,above team median,M. Elyounoussi ranks 8 within FCK for progressive passes (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,Progression,progressive_passes,5.0,count,67.5,7,above team median,L. Lerager ranks 7 within FCK for progressive passes (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,535944,R. Huescas,Progression,progressive_passes,2.0,count,57.5,9,above team median,R. Huescas ranks 9 within FCK for progressive passes (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,114517,A. Cornelius,Progression,progressive_passes,1.0,count,42.5,10,around team median,A. Cornelius ranks 10 within FCK for progressive passes (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,622714,Robert,Progression,progressive_passes,0.0,count,15.0,15,none,Robert ranks 15 within FCK for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590186,V. Froholdt,Progression,progressive_passes,0.0,count,15.0,15,none,V. Froholdt ranks 15 within FCK for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,232398,N. Trott,Progression,progressive_passes,6.0,count,75.0,5,team leading,N. Trott ranks 5 within FCK for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,Progression,progressive_passes,8.0,count,90.0,2,team leading,G. Gocholeishvili ranks 2 within FCK for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,Progression,progressive_passes,6.0,count,75.0,5,team leading,T. Delaney ranks 5 within FCK for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,Progression,progressive_passes,8.0,count,90.0,2,team leading,K. Diks ranks 2 within FCK for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,Progression,progressive_passes,1.0,count,42.5,10,around team median,E. Achouri ranks 10 within FCK for progressive passes (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,115918,R. Runarsson,Progression,progressive_passes,0.0,count,15.0,15,none,R. Runarsson ranks 15 within FCK for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,592864,O. Hojer,Progression,progressive_passes,1.0,count,42.5,10,around team median,O. Hojer ranks 10 within FCK for progressive passes (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590187,A. Chiakha,Progression,progressive_passes,0.0,count,15.0,15,none,A. Chiakha ranks 15 within FCK for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,572146,M. Garan'anga,Progression,progressive_passes,0.0,count,15.0,15,none,M. Garan'anga ranks 15 within FCK for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,Progression,progressive_passes,12.0,count,97.5,1,team leading,Gabriel Pereira ranks 1 within FCK for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,Progression,progressive_passes,7.0,count,82.5,4,team leading,P. Hatzidiakos ranks 4 within FCK for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,111756,V. Claesson,Progression,progressive_passes,1.0,count,42.5,10,around team median,V. Claesson ranks 10 within FCK for progressive passes (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,Progression,progressive_passes,1.0,count,42.5,10,around team median,M. Mattsson ranks 10 within FCK for progressive passes (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,Progression,progressive_passes,0.0,count,15.0,15,none,G. Onugkha ranks 15 within FCK for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,Progression,progressive_passes,4.0,count,75.0,5,team leading,D. Osorio ranks 5 within FCM for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,423651,E. Chilufya,Progression,progressive_passes,0.0,count,27.5,10,none,E. Chilufya ranks 10 within FCM for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,430901,E. Olafsson,Progression,progressive_passes,0.0,count,27.5,10,none,E. Olafsson ranks 10 within FCM for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,450048,K. Askildsen,Progression,progressive_passes,0.0,count,27.5,10,none,K. Askildsen ranks 10 within FCM for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,536679,P. Bravo,Progression,progressive_passes,0.0,count,27.5,10,none,P. Bravo ranks 10 within FCM for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,57513,J. Lossl,Progression,progressive_passes,0.0,count,27.5,10,none,J. Lossl ranks 10 within FCM for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568423,V. Byskov,Progression,progressive_passes,1.0,count,60.0,8,above team median,V. Byskov ranks 8 within FCM for progressive passes (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,553784,D. Castillo,Progression,progressive_passes,0.0,count,27.5,10,none,D. Castillo ranks 10 within FCM for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,Progression,progressive_passes,5.0,count,82.5,4,team leading,M. Bech ranks 4 within FCM for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,Progression,progressive_passes,2.0,count,67.5,7,above team median,Oliver Sorensen ranks 7 within FCM for progressive passes (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,Progression,progressive_passes,0.0,count,27.5,10,none,J. Kuchta ranks 10 within FCM for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,492474,Lee Han-Beom,Progression,progressive_passes,0.0,count,27.5,10,none,Lee Han-Beom ranks 10 within FCM for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568414,M. Kruger-Johnsen,Progression,progressive_passes,0.0,count,27.5,10,none,M. Kruger-Johnsen ranks 10 within FCM for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,Progression,progressive_passes,4.0,count,75.0,5,team leading,K. Mbabu ranks 5 within FCM for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,Progression,progressive_passes,6.0,count,90.0,2,team leading,O. Diao ranks 2 within FCM for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477664,V. Lind,Progression,progressive_passes,0.0,count,27.5,10,none,V. Lind ranks 10 within FCM for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,Progression,progressive_passes,1.0,count,60.0,8,above team median,A. Simsir ranks 8 within FCM for progressive passes (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,Progression,progressive_passes,6.0,count,90.0,2,team leading,E. Martinez ranks 2 within FCM for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,Progression,progressive_passes,9.0,count,97.5,1,team leading,J. Andersson ranks 1 within FCM for progressive passes (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,Progression,progressive_passes,0.0,count,27.5,10,none,Franculino Dju ranks 10 within FCM for progressive passes (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,Progression,progressive_passes_per_90,4.1256,per_90,47.5,11,around team median,M. Elyounoussi ranks 11 within FCK for progressive passes per 90 (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,Progression,progressive_passes_per_90,4.6597,per_90,52.5,10,above team median,L. Lerager ranks 10 within FCK for progressive passes per 90 (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,535944,R. Huescas,Progression,progressive_passes_per_90,14.2925,per_90,97.5,1,team leading,R. Huescas ranks 1 within FCK for progressive passes per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,114517,A. Cornelius,Progression,progressive_passes_per_90,3.9277,per_90,42.5,12,around team median,A. Cornelius ranks 12 within FCK for progressive passes per 90 (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,622714,Robert,Progression,progressive_passes_per_90,0,per_90,15.0,15,none,Robert ranks 15 within FCK for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590186,V. Froholdt,Progression,progressive_passes_per_90,0.0,per_90,15.0,15,none,V. Froholdt ranks 15 within FCK for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,232398,N. Trott,Progression,progressive_passes_per_90,5.5916,per_90,60.0,8,above team median,N. Trott ranks 8 within FCK for progressive passes per 90 (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,Progression,progressive_passes_per_90,8.5735,per_90,82.5,4,team leading,G. Gocholeishvili ranks 4 within FCK for progressive passes per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,Progression,progressive_passes_per_90,5.5916,per_90,60.0,8,above team median,T. Delaney ranks 8 within FCK for progressive passes per 90 (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,Progression,progressive_passes_per_90,7.4555,per_90,72.5,6,above team median,K. Diks ranks 6 within FCK for progressive passes per 90 (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,Progression,progressive_passes_per_90,1.2258,per_90,37.5,13,around team median,E. Achouri ranks 13 within FCK for progressive passes per 90 (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,115918,R. Runarsson,Progression,progressive_passes_per_90,0,per_90,15.0,15,none,R. Runarsson ranks 15 within FCK for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,592864,O. Hojer,Progression,progressive_passes_per_90,9.6629,per_90,87.5,3,team leading,O. Hojer ranks 3 within FCK for progressive passes per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590187,A. Chiakha,Progression,progressive_passes_per_90,0,per_90,15.0,15,none,A. Chiakha ranks 15 within FCK for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,572146,M. Garan'anga,Progression,progressive_passes_per_90,0,per_90,15.0,15,none,M. Garan'anga ranks 15 within FCK for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,Progression,progressive_passes_per_90,11.1832,per_90,92.5,2,team leading,Gabriel Pereira ranks 2 within FCK for progressive passes per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,Progression,progressive_passes_per_90,7.509,per_90,77.5,5,team leading,P. Hatzidiakos ranks 5 within FCK for progressive passes per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,111756,V. Claesson,Progression,progressive_passes_per_90,7.1012,per_90,67.5,7,above team median,V. Claesson ranks 7 within FCK for progressive passes per 90 (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,Progression,progressive_passes_per_90,1.2218,per_90,32.5,14,around team median,M. Mattsson ranks 14 within FCK for progressive passes per 90 (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,Progression,progressive_passes_per_90,0.0,per_90,15.0,15,none,G. Onugkha ranks 15 within FCK for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,Progression,progressive_passes_per_90,3.931,per_90,77.5,5,team leading,D. Osorio ranks 5 within FCM for progressive passes per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,423651,E. Chilufya,Progression,progressive_passes_per_90,0.0,per_90,27.5,10,none,E. Chilufya ranks 10 within FCM for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,430901,E. Olafsson,Progression,progressive_passes_per_90,0.0,per_90,27.5,10,none,E. Olafsson ranks 10 within FCM for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,450048,K. Askildsen,Progression,progressive_passes_per_90,0,per_90,27.5,10,none,K. Askildsen ranks 10 within FCM for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,536679,P. Bravo,Progression,progressive_passes_per_90,0,per_90,27.5,10,none,P. Bravo ranks 10 within FCM for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,57513,J. Lossl,Progression,progressive_passes_per_90,0,per_90,27.5,10,none,J. Lossl ranks 10 within FCM for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568423,V. Byskov,Progression,progressive_passes_per_90,2.768,per_90,67.5,7,above team median,V. Byskov ranks 7 within FCM for progressive passes per 90 (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,553784,D. Castillo,Progression,progressive_passes_per_90,0.0,per_90,27.5,10,none,D. Castillo ranks 10 within FCM for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,Progression,progressive_passes_per_90,4.6597,per_90,82.5,4,team leading,M. Bech ranks 4 within FCM for progressive passes per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,Progression,progressive_passes_per_90,1.8639,per_90,62.5,8,above team median,Oliver Sorensen ranks 8 within FCM for progressive passes per 90 (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,Progression,progressive_passes_per_90,0.0,per_90,27.5,10,none,J. Kuchta ranks 10 within FCM for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,492474,Lee Han-Beom,Progression,progressive_passes_per_90,0.0,per_90,27.5,10,none,Lee Han-Beom ranks 10 within FCM for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568414,M. Kruger-Johnsen,Progression,progressive_passes_per_90,0,per_90,27.5,10,none,M. Kruger-Johnsen ranks 10 within FCM for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,Progression,progressive_passes_per_90,3.7277,per_90,72.5,6,above team median,K. Mbabu ranks 6 within FCM for progressive passes per 90 (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,Progression,progressive_passes_per_90,5.5916,per_90,90.0,2,team leading,O. Diao ranks 2 within FCM for progressive passes per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477664,V. Lind,Progression,progressive_passes_per_90,0,per_90,27.5,10,none,V. Lind ranks 10 within FCM for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,Progression,progressive_passes_per_90,1.4049,per_90,57.5,9,above team median,A. Simsir ranks 9 within FCM for progressive passes per 90 (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,Progression,progressive_passes_per_90,5.5916,per_90,90.0,2,team leading,E. Martinez ranks 2 within FCM for progressive passes per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,Progression,progressive_passes_per_90,8.3874,per_90,97.5,1,team leading,J. Andersson ranks 1 within FCM for progressive passes per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,Progression,progressive_passes_per_90,0.0,per_90,27.5,10,none,Franculino Dju ranks 10 within FCM for progressive passes per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,Progression,progressive_carries,13.0,count,95.0,1,team leading,M. Elyounoussi ranks 1 within FCK for progressive carries (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,Progression,progressive_carries,0.0,count,27.5,10,none,L. Lerager ranks 10 within FCK for progressive carries (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,535944,R. Huescas,Progression,progressive_carries,1.0,count,62.5,7,above team median,R. Huescas ranks 7 within FCK for progressive carries (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,114517,A. Cornelius,Progression,progressive_carries,0.0,count,27.5,10,none,A. Cornelius ranks 10 within FCK for progressive carries (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,622714,Robert,Progression,progressive_carries,0.0,count,27.5,10,none,Robert ranks 10 within FCK for progressive carries (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590186,V. Froholdt,Progression,progressive_carries,1.0,count,62.5,7,above team median,V. Froholdt ranks 7 within FCK for progressive carries (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,232398,N. Trott,Progression,progressive_carries,0.0,count,27.5,10,none,N. Trott ranks 10 within FCK for progressive carries (none).
