match_id,team,period,minute_bin_5,metric_name,metric_value,metric_unit,interpretation_label,insight_text,dashboard_section,recommended_chart_type,priority_level,confidence_level,phase_context
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,35,compactness,12.3189,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,35,avg_block_height,-19.8482,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,35,defensive_line_height,-27.3034,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,35,midfield_line_height,-18.1564,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,35,forward_line_height,-11.5996,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,35,line_height_gap,15.9013,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,40,team_width,41.5689,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,40,team_depth,33.402,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,40,centroid_x,7.454,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,40,centroid_y,-2.5408,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,40,compactness,15.5977,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,40,avg_block_height,7.454,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,40,defensive_line_height,-2.2768,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,40,midfield_line_height,10.4176,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,40,forward_line_height,20.9881,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,40,line_height_gap,23.2968,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,40,team_width,37.3992,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,40,team_depth,30.3955,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,40,centroid_x,-11.8991,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,40,centroid_y,-1.0775,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,40,compactness,14.7764,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,40,avg_block_height,-11.8991,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,40,defensive_line_height,-20.7829,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,40,midfield_line_height,-10.1344,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,40,forward_line_height,-1.8189,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,40,line_height_gap,18.989,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,45,team_width,36.3003,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,45,team_depth,28.5075,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,45,centroid_x,-4.2661,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,45,centroid_y,13.8828,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,45,compactness,13.0619,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,45,avg_block_height,-4.2661,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,45,defensive_line_height,-13.1199,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,45,midfield_line_height,-1.4113,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,45,forward_line_height,7.732,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,1,45,line_height_gap,20.8519,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,45,team_width,29.1136,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,45,team_depth,28.2023,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,45,centroid_x,-1.2148,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,45,centroid_y,15.333,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,45,compactness,11.8668,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,45,avg_block_height,-1.2148,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,45,defensive_line_height,-10.5053,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,45,midfield_line_height,0.3858,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,45,forward_line_height,9.5717,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,1,45,line_height_gap,20.077,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,45,team_width,33.5708,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,45,team_depth,33.3378,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,45,centroid_x,10.8333,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,45,centroid_y,-9.962,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,45,compactness,14.1261,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,45,avg_block_height,10.8333,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,45,defensive_line_height,3.2541,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,45,midfield_line_height,12.3456,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,45,forward_line_height,22.9671,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,45,line_height_gap,20.2982,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,45,team_width,31.2018,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,45,team_depth,28.1524,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,45,centroid_x,-16.9782,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,45,centroid_y,-8.0673,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,45,compactness,12.6777,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,45,avg_block_height,-16.9782,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,45,defensive_line_height,-24.6534,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,45,midfield_line_height,-15.9263,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,45,forward_line_height,-7.7966,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,45,line_height_gap,16.9086,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,50,team_width,40.3942,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,50,team_depth,33.7454,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,50,centroid_x,9.4413,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,50,centroid_y,-2.6397,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,50,compactness,15.7175,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,50,avg_block_height,9.4413,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,50,defensive_line_height,0.5676,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,50,midfield_line_height,11.6429,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,50,forward_line_height,22.7853,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,50,line_height_gap,22.4059,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,50,team_width,37.6195,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,50,team_depth,31.2953,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,50,centroid_x,-14.366,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,50,centroid_y,-2.4052,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,50,compactness,14.8182,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,50,avg_block_height,-14.366,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,50,defensive_line_height,-23.3503,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,50,midfield_line_height,-13.6016,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,50,forward_line_height,-3.1514,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,50,line_height_gap,20.2,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,55,team_width,39.6349,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,55,team_depth,31.7862,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,55,centroid_x,1.6679,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,55,centroid_y,-6.8336,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,55,compactness,14.891,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,55,avg_block_height,1.6679,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,55,defensive_line_height,-7.2205,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,55,midfield_line_height,3.6407,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,55,forward_line_height,15.4992,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,55,line_height_gap,22.7419,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,55,team_width,35.277,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,55,team_depth,28.1897,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,55,centroid_x,-7.3384,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,55,centroid_y,-6.7005,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,55,compactness,13.5442,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,55,avg_block_height,-7.3384,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,55,defensive_line_height,-15.7596,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,55,midfield_line_height,-6.3501,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,55,forward_line_height,2.9014,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,55,line_height_gap,18.6919,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,60,team_width,40.7562,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,60,team_depth,33.6435,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,60,centroid_x,13.6199,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,60,centroid_y,-0.4308,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,60,compactness,15.4603,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,60,avg_block_height,13.6199,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,60,defensive_line_height,4.601,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,60,midfield_line_height,15.9648,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,60,forward_line_height,26.4081,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,60,line_height_gap,22.0365,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,60,team_width,31.1219,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,60,team_depth,28.3055,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,60,centroid_x,-18.3921,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,60,centroid_y,-0.3811,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,60,compactness,12.7859,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,60,avg_block_height,-18.3921,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,60,defensive_line_height,-26.6533,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,60,midfield_line_height,-17.235,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,60,forward_line_height,-8.5341,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,60,line_height_gap,18.1201,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,65,team_width,46.9714,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,65,team_depth,34.9582,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,65,centroid_x,11.2746,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,65,centroid_y,-6.675,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,65,compactness,16.6332,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,65,avg_block_height,11.2746,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,65,defensive_line_height,3.5251,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,65,midfield_line_height,10.7424,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,65,forward_line_height,23.2272,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,65,line_height_gap,20.1227,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,65,team_width,33.4927,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,65,team_depth,27.0167,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,65,centroid_x,-17.6576,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,65,centroid_y,-6.1389,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,65,compactness,12.4844,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,65,avg_block_height,-17.6576,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,65,defensive_line_height,-25.1325,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,65,midfield_line_height,-15.7244,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,65,forward_line_height,-9.6244,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,65,line_height_gap,15.6007,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,70,team_width,40.8615,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,70,team_depth,32.8599,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,70,centroid_x,-4.0565,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,70,centroid_y,-0.5827,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,70,compactness,15.6131,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,70,avg_block_height,-4.0565,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,70,defensive_line_height,-12.9773,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,70,midfield_line_height,-5.2094,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,70,forward_line_height,11.3477,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,70,line_height_gap,24.9544,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,70,team_width,41.3274,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,70,team_depth,31.4283,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
