match_id,team,opponent,period,minute_bin,metric_name,metric_value,metric_unit,zone,channel,interpretation_label,insight_text,dashboard_section,recommended_chart_type,priority_level
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,danger_entries,103,count,,,,FCM period 1: danger entries = 103.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,threat,6.919,index,,,,FCM period 1: threat = 6.92.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,threat_per_possession,0.0577,index,,,,FCM period 1: threat per possession = 0.06.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,threat_per_attacking_action,0.0357,index,,,,FCM period 1: threat per attacking action = 0.04.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,recoveries,101,count,,,,FCM period 1: recoveries = 101.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,interceptions,87,count,,,,FCM period 1: interceptions = 87.00.,Defensive Behaviour & Transitions,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,tackles,29,count,,,,FCM period 1: tackles = 29.00.,Defensive Behaviour & Transitions,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,high_recoveries,25,count,,,,FCM period 1: high recoveries = 25.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,dangerous_losses,41,count,,,,FCM period 1: dangerous losses = 41.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,fast_attacks,24,count,,,,FCM period 1: fast attacks = 24.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,total_actions,1220,count,,,,FCM period 2: total actions = 1220.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,attacking_third_actions,236,count,,,edge,FCM period 2: attacking third actions = 236.00.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,final_third_entries,84,count,,,,FCM period 2: final third entries = 84.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,box_entries,142,count,,,,FCM period 2: box entries = 142.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,average_action_height,3.3504,meters,,,,FCM period 2: average action height = 3.35.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,progressive_passes,26,count,,,,FCM period 2: progressive passes = 26.00.,Territory & Control,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,progressive_carries,39,count,,,,FCM period 2: progressive carries = 39.00.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,vertical_distance_gained,6046.9,meters,,,,FCM period 2: vertical distance gained = 6046.90.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,final_third_passes,70,count,,,,FCM period 2: final third passes = 70.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,completed_final_third_entries,13,count,,,,FCM period 2: completed final third entries = 13.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,directness_index,0.2362,count,,,,FCM period 2: directness index = 0.24.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,avg_sequence_length,11.619,count,,,,FCM period 2: avg sequence length = 11.62.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,shots,17,count,,,,FCM period 2: shots = 17.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,shots_on_target,2,count,,,,FCM period 2: shots on target = 2.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,shots_from_box,4,count,,,,FCM period 2: shots from box = 4.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,key_passes,0,count,,,,FCM period 2: key passes = 0.00.,Chance Creation & Final Third,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,danger_entries,182,count,,,,FCM period 2: danger entries = 182.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,threat,12.2741,index,,,,FCM period 2: threat = 12.27.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,threat_per_possession,0.1169,index,,,,FCM period 2: threat per possession = 0.12.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,threat_per_attacking_action,0.052,index,,,,FCM period 2: threat per attacking action = 0.05.,Chance Creation & Final Third,grouped bar chart,high
