match_id,event_type,event_team,event_player,event_time,context_window,team_shape_metric,metric_value,interpretation_label,confidence_level
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,43.04,1s_after_loss,team_width,60.93,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,43.04,1s_after_loss,team_depth,40.06,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,43.04,1s_after_loss,compactness,20.0002,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,43.04,1s_after_loss,avg_block_height,-10.801,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,43.04,1s_after_loss,defensive_line_height,-21.71,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,E. Achouri,47.64,1s_before_shot,team_width,46.08,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,E. Achouri,47.64,1s_before_shot,team_depth,47.59,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,E. Achouri,47.64,1s_before_shot,compactness,19.2875,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,E. Achouri,47.64,1s_before_shot,avg_block_height,1.718,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,E. Achouri,47.64,1s_before_shot,defensive_line_height,-12.675,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,66.72,1s_after_loss,team_width,63.76,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,66.72,1s_after_loss,team_depth,51.65,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,66.72,1s_after_loss,compactness,23.7571,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,66.72,1s_after_loss,avg_block_height,-20.037,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,66.72,1s_after_loss,defensive_line_height,-41.4225,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,70.72,1s_after_loss,team_width,57.09,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,70.72,1s_after_loss,team_depth,45.25,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,70.72,1s_after_loss,compactness,21.9592,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,70.72,1s_after_loss,avg_block_height,-20.174,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,70.72,1s_after_loss,defensive_line_height,-38.1825,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,70.96,1s_after_loss,team_width,56.23,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,70.96,1s_after_loss,team_depth,44.62,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,70.96,1s_after_loss,compactness,21.6971,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,70.96,1s_after_loss,avg_block_height,-20.007,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,70.96,1s_after_loss,defensive_line_height,-37.645,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,A. Simsir,73,1s_after_loss,team_width,55.48,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,A. Simsir,73,1s_after_loss,team_depth,38.74,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,A. Simsir,73,1s_after_loss,compactness,19.3165,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,A. Simsir,73,1s_after_loss,avg_block_height,-17.288,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,A. Simsir,73,1s_after_loss,defensive_line_height,-31.66,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,75,1s_after_loss,team_width,28.23,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,75,1s_after_loss,team_depth,26.45,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,75,1s_after_loss,compactness,12.8501,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,75,1s_after_loss,avg_block_height,13.666,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,75,1s_after_loss,defensive_line_height,6.5375,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,124.4,1s_after_loss,team_width,59.05,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,124.4,1s_after_loss,team_depth,26.7,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,124.4,1s_after_loss,compactness,17.6425,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,124.4,1s_after_loss,avg_block_height,-3.491,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,124.4,1s_after_loss,defensive_line_height,-10,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,Gabriel Pereira,124.68,at_regain,team_width,60.03,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,Gabriel Pereira,124.68,at_regain,team_depth,26.38,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,Gabriel Pereira,124.68,at_regain,compactness,17.9744,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,Gabriel Pereira,124.68,at_regain,avg_block_height,-3.677,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,Gabriel Pereira,124.68,at_regain,defensive_line_height,-10.4,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,127.6,1s_after_loss,team_width,29.76,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,127.6,1s_after_loss,team_depth,29.72,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,127.6,1s_after_loss,compactness,12.4673,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,127.6,1s_after_loss,avg_block_height,-7.352,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,127.6,1s_after_loss,defensive_line_height,-17.8425,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,E. Olafsson,132.04,at_regain,team_width,44.14,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,E. Olafsson,132.04,at_regain,team_depth,34.82,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,E. Olafsson,132.04,at_regain,compactness,16.5816,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,E. Olafsson,132.04,at_regain,avg_block_height,-14.826,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,E. Olafsson,132.04,at_regain,defensive_line_height,-28.4275,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,132.6,1s_after_loss,team_width,44.46,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,132.6,1s_after_loss,team_depth,31.46,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,132.6,1s_after_loss,compactness,16.08,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,132.6,1s_after_loss,avg_block_height,-13.109,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,132.6,1s_after_loss,defensive_line_height,-25.8975,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,133.8,1s_after_loss,team_width,30.26,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,133.8,1s_after_loss,team_depth,45.12,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,133.8,1s_after_loss,compactness,17.221,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,133.8,1s_after_loss,avg_block_height,6.307,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,133.8,1s_after_loss,defensive_line_height,-7.4425,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,134.76,1s_after_loss,team_width,29.68,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,134.76,1s_after_loss,team_depth,45.86,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,134.76,1s_after_loss,compactness,17.113,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,134.76,1s_after_loss,avg_block_height,2.707,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,134.76,1s_after_loss,defensive_line_height,-10.8075,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,136.04,1s_after_loss,team_width,29.35,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,136.04,1s_after_loss,team_depth,45.52,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,136.04,1s_after_loss,compactness,16.7696,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,136.04,1s_after_loss,avg_block_height,-1.539,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,136.04,1s_after_loss,defensive_line_height,-14.3325,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,136.04,at_regain,team_width,29.76,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,136.04,at_regain,team_depth,45.91,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,136.04,at_regain,compactness,17.0659,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,136.04,at_regain,avg_block_height,1.703,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,136.04,at_regain,defensive_line_height,-11.7,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,172.56,1s_after_loss,team_width,45.82,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,172.56,1s_after_loss,team_depth,31.1,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,172.56,1s_after_loss,compactness,15.8964,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,172.56,1s_after_loss,avg_block_height,-2.154,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,172.56,1s_after_loss,defensive_line_height,-9.215,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,197.56,1s_after_loss,team_width,60.76,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,197.56,1s_after_loss,team_depth,26.61,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,197.56,1s_after_loss,compactness,16.6046,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,197.56,1s_after_loss,avg_block_height,1.037,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,197.56,1s_after_loss,defensive_line_height,-2.8925,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,M. Mattsson,199.96,1s_after_loss,team_width,55.92,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,M. Mattsson,199.96,1s_after_loss,team_depth,24.35,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,M. Mattsson,199.96,1s_after_loss,compactness,14.4211,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,M. Mattsson,199.96,1s_after_loss,avg_block_height,5.069,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,M. Mattsson,199.96,1s_after_loss,defensive_line_height,-0.0425,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,J. Kuchta,204.32,at_regain,team_width,32.09,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,J. Kuchta,204.32,at_regain,team_depth,27.39,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,J. Kuchta,204.32,at_regain,compactness,13.5541,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,J. Kuchta,204.32,at_regain,avg_block_height,-13.792,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,J. Kuchta,204.32,at_regain,defensive_line_height,-23.12,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,T. Delaney,209.48,at_regain,team_width,37.32,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,T. Delaney,209.48,at_regain,team_depth,29.46,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,T. Delaney,209.48,at_regain,compactness,13.0962,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,T. Delaney,209.48,at_regain,avg_block_height,7.974,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,T. Delaney,209.48,at_regain,defensive_line_height,-1.3525,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,L. Lerager,212.88,at_regain,team_width,29.68,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,L. Lerager,212.88,at_regain,team_depth,26.43,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,L. Lerager,212.88,at_regain,compactness,11.433,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,L. Lerager,212.88,at_regain,avg_block_height,10.434,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,L. Lerager,212.88,at_regain,defensive_line_height,1.355,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,214.36,at_regain,team_width,29.67,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,214.36,at_regain,team_depth,21.75,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,214.36,at_regain,compactness,10.8453,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,214.36,at_regain,avg_block_height,-12.491,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,214.36,at_regain,defensive_line_height,-20.4425,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,J. Andersson,239.28,1s_after_loss,team_width,55.56,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,J. Andersson,239.28,1s_after_loss,team_depth,29.72,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,J. Andersson,239.28,1s_after_loss,compactness,17.1406,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,J. Andersson,239.28,1s_after_loss,avg_block_height,6.112,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,J. Andersson,239.28,1s_after_loss,defensive_line_height,-2.2525,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,241.44,1s_after_loss,team_width,49.69,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,241.44,1s_after_loss,team_depth,29.87,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,241.44,1s_after_loss,compactness,17.4053,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,241.44,1s_after_loss,avg_block_height,11.246,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,241.44,1s_after_loss,defensive_line_height,4.365,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,248.16,1s_after_loss,team_width,39.97,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,248.16,1s_after_loss,team_depth,37.02,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,248.16,1s_after_loss,compactness,16.7533,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,248.16,1s_after_loss,avg_block_height,14.559,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,248.16,1s_after_loss,defensive_line_height,6.07,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,266.16,1s_after_loss,team_width,61.33,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,266.16,1s_after_loss,team_depth,31.11,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,266.16,1s_after_loss,compactness,17.6851,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,266.16,1s_after_loss,avg_block_height,1.992,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,266.16,1s_after_loss,defensive_line_height,-2.1275,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,266.32,at_regain,team_width,61.58,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,266.32,at_regain,team_depth,30.73,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,266.32,at_regain,compactness,17.9671,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,266.32,at_regain,avg_block_height,1.086,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,266.32,at_regain,defensive_line_height,-3.1825,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,K. Diks,269.52,at_regain,team_width,42.19,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,K. Diks,269.52,at_regain,team_depth,31.37,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,K. Diks,269.52,at_regain,compactness,15.86,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,K. Diks,269.52,at_regain,avg_block_height,-11.948,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,K. Diks,269.52,at_regain,defensive_line_height,-21.74,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,D. Osorio,271.28,at_regain,team_width,54.59,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,D. Osorio,271.28,at_regain,team_depth,26.48,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,D. Osorio,271.28,at_regain,compactness,17.2782,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,D. Osorio,271.28,at_regain,avg_block_height,9.282,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,D. Osorio,271.28,at_regain,defensive_line_height,4.825,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,,272.04,1s_before_shot,team_width,41,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,,272.04,1s_before_shot,team_depth,29.33,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,,272.04,1s_before_shot,compactness,15.5043,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,,272.04,1s_before_shot,avg_block_height,-13.525,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,,272.04,1s_before_shot,defensive_line_height,-22.8675,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,272.04,1s_after_loss,team_width,39.11,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,272.04,1s_after_loss,team_depth,26.45,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,272.04,1s_after_loss,compactness,14.9114,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,272.04,1s_after_loss,avg_block_height,-13.441,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,272.04,1s_after_loss,defensive_line_height,-22.28,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,G. Onugkha,279.44,1s_before_shot,team_width,35.09,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,G. Onugkha,279.44,1s_before_shot,team_depth,45.54,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,G. Onugkha,279.44,1s_before_shot,compactness,17.6189,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,G. Onugkha,279.44,1s_before_shot,avg_block_height,8.668,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,shot,FCK,G. Onugkha,279.44,1s_before_shot,defensive_line_height,-5.4425,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,295.64,1s_after_loss,team_width,62.44,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,295.64,1s_after_loss,team_depth,49.75,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,295.64,1s_after_loss,compactness,22.7279,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,295.64,1s_after_loss,avg_block_height,-20.429,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,295.64,1s_after_loss,defensive_line_height,-40.115,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,301.64,1s_after_loss,team_width,59.97,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,301.64,1s_after_loss,team_depth,40.37,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,301.64,1s_after_loss,compactness,21.9365,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,301.64,1s_after_loss,avg_block_height,-16.372,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,301.64,1s_after_loss,defensive_line_height,-31.6375,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,Franculino Dju,304.36,1s_after_loss,team_width,58.88,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,Franculino Dju,304.36,1s_after_loss,team_depth,41.67,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,Franculino Dju,304.36,1s_after_loss,compactness,22.5479,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,Franculino Dju,304.36,1s_after_loss,avg_block_height,-7.553,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,Franculino Dju,304.36,1s_after_loss,defensive_line_height,-23.205,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,304.92,1s_after_loss,team_width,39.58,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,304.92,1s_after_loss,team_depth,34.48,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,304.92,1s_after_loss,compactness,17.7101,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,304.92,1s_after_loss,avg_block_height,0.949,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,304.92,1s_after_loss,defensive_line_height,-12.5825,partial role-based,partial
