match_id,poss_id,team_name,opponent_team_name,period,minute_bin_5,metric_unit,end_x_oriented,interpretation_label,insight_text,dashboard_section,recommended_chart_type,priority_level,actions,attack_type,box_entries,dominant_phase,duration_seconds,end_match_second,final_third_entries,passes,progressive_actions,shots,start_match_second,start_minute,start_type,start_x_oriented,threat_value,vertical_gain_m,xg
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,41a4b327-86d2-5ade-8024-5302e364bd21,FCM,FCK,2,60,count,44.52,chance-ending possession,"FCM possession lasted 12.1s, gained 67.7m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,11,chance-ending possession,2,attacking,12.08,3667.6,1,2,0,0,3655.52,61,,-1.21,0.15,67.67,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,7dcb79d3-c93d-5758-b334-22981dd8acbb,FCM,FCK,2,60,count,57.85,chance-ending possession,"FCM possession lasted 0.0s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,chance-ending possession,1,crossing,0,3693.52,0,1,0,0,3693.52,62,,57.85,0.1,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,24cbf896-0ed5-59f9-bdf9-a293e21d5d9d,FCK,FCM,2,60,count,28.51,direct transition,"FCK possession lasted 10.8s, gained 32.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,14,direct transition,1,maintenance,10.84,3748.12,0,4,0,0,3737.28,63,,18.09,0,32.83,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,ce017ae2-f76f-5d68-b7d7-baab7e0362f4,FCK,FCM,2,60,count,-35.39,elaborate possession,"FCK possession lasted 11.6s, gained 92.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,29,elaborate possession,0,progression,11.56,3766.76,1,4,0,0,3755.2,63,,-22.86,0.07,92.82,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,b472677e-419c-598d-b8cb-08235ae84783,FCM,FCK,2,60,count,11.13,direct attack,"FCM possession lasted 5.7s, gained 67.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,13,direct attack,0,counter_attack,5.72,3771.96,0,1,0,0,3766.24,63,,-14.25,0.02,67.37,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,01de989e-94cf-5701-9bff-b54f6b0db71e,FCK,FCM,2,60,count,1.99,elaborate possession,"FCK possession lasted 12.7s, gained 34.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,17,elaborate possession,0,counter_attack,12.72,3785.56,1,6,0,0,3772.84,63,,2.71,0.05,34,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,c5b64e04-c201-59ff-8fe4-f45253a00bc7,FCM,FCK,2,60,count,52.57,chance-ending possession,"FCM possession lasted 21.9s, gained 169.4m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,28,chance-ending possession,4,buildup,21.88,3821.56,3,6,1,1,3799.68,64,,5.83,0.3828,169.36,0.0328
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,fa625a46-19f0-579b-8865-325e38569770,FCK,FCM,2,60,count,-45.58,chance-ending possession,"FCK possession lasted 4.0s, gained 13.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,7,chance-ending possession,1,maintenance,4,3866.88,0,2,0,0,3862.88,65,,-51.8,0,13.05,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,ee8d1007-a01f-5c80-8500-17d6b7a0309f,FCM,FCK,2,60,count,-3.72,elaborate possession,"FCM possession lasted 10.2s, gained 23.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,15,elaborate possession,0,regain,10.2,3876.32,1,2,1,0,3866.12,65,,42.73,0.05,23.37,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,1b20b6d6-6410-56c7-9d41-36860336a7e2,FCK,FCM,2,60,count,-1.95,direct attack,"FCK possession lasted 9.1s, gained 43.3m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,14,direct attack,0,counter_attack,9.12,3882.04,0,2,0,0,3872.92,65,,10.22,0,43.34,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,4f85e748-fdb2-5d81-9d01-538c7fca1126,FCM,FCK,2,60,count,40.27,chance-ending possession,"FCM possession lasted 23.9s, gained 244.3m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,35,chance-ending possession,5,maintenance,23.92,3913.56,3,8,3,0,3889.64,65,,-4.34,0.59,244.33,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,803603d7-55e6-5013-b19e-7faa50bff341,FCM,FCK,2,65,count,54.9,chance-ending possession,"FCM possession lasted 0.0s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,chance-ending possession,2,crossing,0,3940.32,0,1,0,0,3940.32,66,,57.99,0.2,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,eaa549d6-2d7f-54e4-ba27-ce5fcb03ca49,FCK,FCM,2,65,count,-12.5,chance-ending possession,"FCK possession lasted 23.3s, gained 54.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,22,chance-ending possession,2,maintenance,23.28,3965.52,1,4,0,0,3942.24,66,,-54.39,0.05,54.44,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,e6099e8c-dcc8-520c-99b3-ef893f431488,FCM,FCK,2,65,count,52.76,chance-ending possession,"FCM possession lasted 20.8s, gained 235.3m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,27,chance-ending possession,6,progression,20.76,3986.92,3,3,3,1,3966.16,67,,-6.08,0.6301,235.32,0.0601
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,f1a07562-8a49-5a4f-bb02-e53ee844e467,FCK,FCM,2,65,count,9.55,chance-ending possession,"FCK possession lasted 3.3s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,chance-ending possession,1,progression,3.28,4022.8,0,1,0,0,4019.52,67,,-51.91,0,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,24dac0c4-ccc2-5a27-a3d3-200c60187ce3,FCM,FCK,2,65,count,20.34,elaborate possession,"FCM possession lasted 37.4s, gained 157.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,42,elaborate possession,0,maintenance,37.44,4058.96,2,11,1,0,4021.52,68,,-11.07,0.14,157.6,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2f1b6136-0dd0-5371-a5d0-41db4e69288e,FCM,FCK,2,65,count,53.79,direct attack,"FCM possession lasted 5.5s, gained 35.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,12,direct attack,0,buildup,5.52,4082,0,3,0,0,4076.48,68,,25.86,0,35.6,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,17d360f8-14cd-5ed3-a88d-fe7ee712025f,FCM,FCK,2,65,count,57.41,chance-ending possession,"FCM possession lasted 0.0s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,chance-ending possession,3,crossing,0,4126,0,1,0,0,4126,69,,52.32,0.1,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,03b979ee-3245-5e6d-80fe-8972d2a6b982,FCM,FCK,2,65,count,51.17,chance-ending possession,"FCM possession lasted 0.0s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,chance-ending possession,3,crossing,0,4144.24,0,1,0,0,4144.24,70,,58.42,0.1,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,896ebdb3-d6e3-5635-aba6-cedc938d7662,FCM,FCK,2,65,count,52.85,chance-ending possession,"FCM possession lasted 5.0s, gained 9.0m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,10,chance-ending possession,8,crossing,4.96,4177.68,0,3,0,1,4172.72,70,,57.57,0.2238,9.01,0.0238
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,f80e050e-8320-5742-a7ab-3ae7ee5d51b7,FCM,FCK,2,65,count,2.18,elaborate possession,"FCM possession lasted 56.9s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,10,elaborate possession,0,,56.88,4236.76,0,0,0,0,4179.88,70,,2.18,0,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,7d2f48c1-6704-50ac-a4fc-68839ff07983,FCM,FCK,2,70,count,-14.61,maintenance possession,"FCM possession lasted 2.0s, gained 11.2m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,5,maintenance possession,0,progression,2,4248.36,0,1,0,0,4246.36,71,,3.46,0,11.17,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,96034b26-392e-5f79-89f8-3e15553dfe96,FCK,FCM,2,70,count,-24.1,direct attack,"FCK possession lasted 2.4s, gained 32.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,9,direct attack,0,buildup,2.36,4261.72,0,2,1,0,4259.36,71,,-4.96,0,32.92,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,1800f68f-0052-5fff-914a-b5f8b1195f91,FCM,FCK,2,70,count,5.37,direct attack,"FCM possession lasted 9.5s, gained 52.7m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,9,direct attack,0,,9.52,4274.8,0,2,0,0,4265.28,72,,-25.91,0.02,52.72,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,90bc437d-e123-5191-82e5-b62a8a5f1f85,FCK,FCM,2,70,count,9.89,elaborate possession,"FCK possession lasted 44.4s, gained 253.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,46,elaborate possession,0,buildup,44.4,4317.64,5,12,8,0,4273.24,72,,-3.99,0.31,252.99,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,8945b94d-df5f-557a-82cb-28ad9464286f,FCM,FCK,2,70,count,11.18,direct attack,"FCM possession lasted 4.4s, gained 100.5m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,14,direct attack,0,counter_attack,4.44,4320.12,0,0,0,0,4315.68,72,,1.66,0,100.53,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,6a6702d9-3c8e-513c-9386-9f18e7a43cf5,FCM,FCK,2,70,count,22.59,chance-ending possession,"FCM possession lasted 47.0s, gained 25.2m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,7,chance-ending possession,1,crossing,47,4368.04,0,1,0,0,4321.04,73,,19.11,0.1,25.19,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,6fe802bb-6e18-53c4-aa11-f209facac715,FCK,FCM,2,70,count,-39.99,chance-ending possession,"FCK possession lasted 13.4s, gained 132.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,32,chance-ending possession,2,counter_attack,13.4,4380.48,1,3,0,0,4367.08,73,,22.07,0.19,132.36,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,08d77e30-f123-5e12-84a0-69166846ded6,FCM,FCK,2,70,count,-25.53,direct attack,"FCM possession lasted 7.0s, gained 43.2m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,10,direct attack,0,maintenance,7,4386,0,1,1,0,4379,73,,-31.19,0,43.24,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,d2c8d6e9-c8c3-593e-a215-53469187684f,FCK,FCM,2,70,count,-24.71,direct attack,"FCK possession lasted 6.1s, gained 52.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,17,direct attack,0,attacking,6.12,4447.52,1,2,0,0,4441.4,75,,-35.51,0.07,52.65,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,aaca9d64-4425-5508-b6bb-be96c1d047f1,FCM,FCK,2,70,count,-2.92,elaborate possession,"FCM possession lasted 15.7s, gained 42.2m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,16,elaborate possession,0,buildup,15.68,4478.04,0,6,0,0,4462.36,75,,-20.16,0.02,42.22,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2615a3b4-3504-5200-9fa4-5df0a4703039,FCM,FCK,2,70,count,35.24,elaborate possession,"FCM possession lasted 26.4s, gained 96.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,27,elaborate possession,0,buildup,26.4,4514.36,1,6,0,0,4487.96,75,,-2.11,0.07,96.59,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,3795a5e0-aeb0-5e42-ae56-b792aa050a6c,FCK,FCM,2,75,count,4.51,elaborate possession,"FCK possession lasted 21.6s, gained 98.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,27,elaborate possession,0,buildup,21.64,4580.56,1,6,2,0,4558.92,76,,7.82,0.07,98.37,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,9aab6362-7cd2-5a2e-8bba-b48e0f3d61bc,FCM,FCK,2,75,count,-12.08,maintenance possession,"FCM possession lasted 6.2s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,6,maintenance possession,0,maintenance,6.24,4584.24,0,0,0,0,4578,77,,-12.78,0,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,1f2c5008-5abe-5d5d-bcb0-a0449f8c38e2,FCK,FCM,2,75,count,-41.14,chance-ending possession,"FCK possession lasted 21.4s, gained 129.5m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,40,chance-ending possession,4,regain,21.44,4605.08,0,8,3,0,4583.64,77,,-10.17,0.1,129.54,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,f69a802c-97ca-5969-bfcb-0275e7a770a6,FCM,FCK,2,75,count,-3.94,elaborate possession,"FCM possession lasted 12.3s, gained 30.7m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,13,elaborate possession,0,buildup,12.32,4647.8,0,5,0,0,4635.48,78,,-19.81,0.06,30.68,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,18696c31-25dd-5043-a6d9-285e1ca7744f,FCK,FCM,2,75,count,16.43,elaborate possession,"FCK possession lasted 6.3s, gained 15.1m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,17,elaborate possession,0,regain,6.32,4653.6,0,2,0,0,4647.28,78,,-2.13,0.02,15.12,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,416e5f80-e836-5307-86ed-801e2a6e6836,FCM,FCK,2,75,count,48.9,direct attack,"FCM possession lasted 9.9s, gained 139.2m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,16,direct attack,0,counter_attack,9.92,4663.76,2,2,1,0,4653.84,78,,-17.47,0.12,139.24,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,a95613d7-6cdd-5142-999a-8a0d030a3c41,FCK,FCM,2,75,count,-12.6,direct attack,"FCK possession lasted 8.7s, gained 63.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,11,direct attack,0,maintenance,8.68,4673.28,1,2,0,0,4664.6,78,,-49.37,0.07,63.59,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,1e600b42-d4e8-547f-b4fe-578deb90e037,FCK,FCM,2,75,count,0.36,maintenance possession,"FCK possession lasted 2.3s, gained 6.7m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,6,maintenance possession,0,buildup,2.32,4694.64,0,2,0,0,4692.32,79,,9.72,0,6.69,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,a2b901f5-b833-59da-8f8e-2e82e717b742,FCM,FCK,2,75,count,46.16,chance-ending possession,"FCM possession lasted 45.2s, gained 241.8m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,49,chance-ending possession,8,buildup,45.2,4750.4,4,13,3,1,4705.2,79,,5.23,0.4994,241.82,0.0794
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,9617294e-485a-5d96-8014-a2e7c90f2f57,FCM,FCK,2,75,count,52.99,chance-ending possession,"FCM possession lasted 2.4s, gained 8.0m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,6,chance-ending possession,5,crossing,2.36,4778.48,0,1,0,1,4776.12,80,,53.04,0.1471,7.98,0.0471
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,017051a9-a7da-5527-99cb-de1f85b6dc79,FCK,FCM,2,80,count,-4.72,elaborate possession,"FCK possession lasted 4.9s, gained 5.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,19,elaborate possession,0,buildup,4.92,4862.52,0,2,0,0,4857.6,81,,0.04,0,5.64,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,73a94d32-f1ac-5aa9-880a-4d9715b1d96b,FCM,FCK,2,80,count,47.46,chance-ending possession,"FCM possession lasted 27.0s, gained 260.7m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,27,chance-ending possession,2,progression,26.96,4932.52,5,5,1,0,4905.56,82,,-23.41,0.49,260.72,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,9044aced-7af7-5c7c-8944-c58a049f37cf,FCM,FCK,2,80,count,42.05,direct transition,"FCM possession lasted 3.9s, gained 62.7m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,9,direct transition,6,attacking,3.92,4983.52,2,2,1,1,4979.6,83,,17.34,0.429,62.74,0.029
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,4d69ba7e-f012-511b-94b3-3253479fa2de,FCM,FCK,2,80,count,58.26,chance-ending possession,"FCM possession lasted 0.0s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,chance-ending possession,3,crossing,0,5015.76,0,1,0,0,5015.76,84,,58.26,0.1,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2bf65529-fd0c-5728-94c3-e75dbc6be4b2,FCK,FCM,2,80,count,-23.83,chance-ending possession,"FCK possession lasted 43.6s, gained 76.5m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,19,chance-ending possession,1,progression,43.6,5063.04,1,2,0,0,5019.44,84,,47.15,0.07,76.53,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,e8189374-3642-52e1-9b4b-27a993a76232,FCM,FCK,2,80,count,-21.81,direct attack,"FCM possession lasted 7.9s, gained 32.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,16,direct attack,0,counter_attack,7.88,5066.4,0,2,0,0,5058.52,85,,-13.28,0.04,32,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,e689acee-6cd5-5318-ab17-6674b7a59e42,FCK,FCM,2,80,count,-31.95,maintenance possession,"FCK possession lasted 6.1s, gained 20.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,11,maintenance possession,0,regain,6.08,5071.6,0,2,0,0,5065.52,85,,-23.93,0.04,19.98,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,34717023-7495-5f24-ad21-ff1c7afa0144,FCM,FCK,2,80,count,40.62,chance-ending possession,"FCM possession lasted 12.7s, gained 236.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,24,chance-ending possession,4,counter_attack,12.72,5084.92,4,3,1,0,5072.2,85,,-17.14,0.64,236.88,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,ceed2d87-9a33-5c3c-9b2a-ff33e8f02aba,FCK,FCM,2,80,count,44.64,chance-ending possession,"FCK possession lasted 46.4s, gained 178.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,53,chance-ending possession,7,maintenance,46.36,5131.76,1,9,1,0,5085.4,85,,-45.21,0.19,178.56,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,86bf6e49-c8e5-5bb1-a3fc-3f4018225315,FCK,FCM,2,85,count,-41.5,direct transition,"FCK possession lasted 9.6s, gained 72.3m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,18,direct transition,0,attacking,9.64,5189.84,1,4,1,1,5180.2,87,,34.78,0.0839,72.3,0.0339
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,21039f10-189a-53ad-abe8-56a1f130bb7e,FCM,FCK,2,85,count,-46.81,direct attack,"FCM possession lasted 0.0s, gained 51.2m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,3,direct attack,0,progression,0,5269.84,0,1,0,0,5269.84,88,,-47.07,0.02,51.18,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,e99319d0-005d-5c68-9045-d42b92f3082c,FCK,FCM,2,85,count,-7.34,elaborate possession,"FCK possession lasted 13.7s, gained 109.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,25,elaborate possession,0,counter_attack,13.68,5287.28,2,3,1,0,5273.6,88,,-12.54,0.12,109.81,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,96885972-40f6-541c-968f-200cb0b54ce5,FCM,FCK,2,85,count,10.12,maintenance possession,"FCM possession lasted 2.5s, gained 9.5m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,5,maintenance possession,0,,2.48,5287.8,0,1,0,0,5285.32,89,,16.52,0,9.47,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,f94d11ef-ca31-517c-a3f8-76b8b9b154a5,FCM,FCK,2,85,count,8,elaborate possession,"FCM possession lasted 22.3s, gained 106.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,24,elaborate possession,0,regain,22.28,5312.24,2,5,0,0,5289.96,89,,1.64,0.1,106.87,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,640bc6e9-6a59-5a02-9b36-ebc8291f8dec,FCK,FCM,2,85,count,-52.55,chance-ending possession,"FCK possession lasted 20.7s, gained 113.1m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,35,chance-ending possession,5,counter_attack,20.68,5332.4,2,7,1,1,5311.72,89,,-10.1,0.2407,113.11,0.0407
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,10f6ad35-6a2c-5f26-b9b0-2a5541b60c10,FCM,FCK,2,85,count,-46.7,direct attack,"FCM possession lasted 0.0s, gained 108.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,3,direct attack,0,progression,0,5366.24,0,1,0,0,5366.24,90,,-46.7,0.04,108.37,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,4260a087-c527-5b60-9645-693ea2b34777,FCK,FCM,2,85,count,40.28,chance-ending possession,"FCK possession lasted 40.7s, gained 117.7m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,61,chance-ending possession,5,attacking,40.72,5416.88,1,13,2,1,5376.16,90,,0.9,0.3447,117.73,0.0547
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,c8ebe9ff-a55d-5579-ab14-5a972349758f,FCK,FCM,2,85,count,-13.55,maintenance possession,"FCK possession lasted 6.5s, gained 4.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,6,maintenance possession,0,,6.52,5376.48,0,2,0,0,5369.96,90,,-13.66,0,4.93,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,3b952f64-e6de-5ce0-8815-58da4a69462f,FCM,FCK,2,90,count,16.35,elaborate possession,"FCM possession lasted 10.7s, gained 175.3m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,16,elaborate possession,0,counter_attack,10.68,5428.56,0,2,0,0,5417.88,91,,-40.1,0.1,175.29,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,1665194c-81cc-55b8-ab99-6dc5a2760a6a,FCK,FCM,2,90,count,45.93,elaborate possession,"FCK possession lasted 24.4s, gained 152.3m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,32,elaborate possession,0,maintenance,24.4,5453.88,1,8,2,0,5429.48,91,,-42.02,0.09,152.31,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,13d24246-95ff-5ed9-b77c-309901d7d951,FCM,FCK,2,90,count,22.11,elaborate possession,"FCM possession lasted 54.4s, gained 79.1m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,11,elaborate possession,0,maintenance,54.44,5510.64,1,2,1,0,5456.2,91,,-46.77,0.09,79.11,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,143e07f8-5ca0-5d51-87cc-850749068d29,FCM,FCK,2,90,count,27.67,direct attack,"FCM possession lasted 3.2s, gained 63.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,5,direct attack,0,progression,3.2,5515.04,2,1,0,0,5511.84,92,,-10.2,0.1,63.64,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,64a1ff4e-d7c1-5ebe-9d96-5de13dea4188,FCK,FCM,2,90,count,31.83,elaborate possession,"FCK possession lasted 19.8s, gained 68.1m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,16,elaborate possession,0,buildup,19.84,5540.12,1,2,0,0,5520.28,93,,-24.05,0.09,68.11,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,374fbe5f-ba80-5483-900b-9ddb6754028b,FCK,FCM,2,90,count,-1.9,chance-ending possession,"FCK possession lasted 24.9s, gained 100.3m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,40,chance-ending possession,4,attacking,24.88,5568.04,0,8,1,1,5543.16,93,,32.13,0.2886,100.29,0.0686
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2c21946b-fc8a-5f37-9478-475bd83dab06,FCM,FCK,2,90,count,31.96,elaborate possession,"FCM possession lasted 37.1s, gained 16.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,8,elaborate possession,0,progression,37.08,5606,0,1,0,0,5568.92,93,,21.29,0,16.42,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,bc00b86c-5ceb-51e5-94e3-ded1afce7fe0,FCM,FCK,2,90,count,40.89,direct transition,"FCM possession lasted 5.0s, gained 87.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,10,direct transition,3,progression,5,5643,2,1,1,0,5638,94,,17.06,0.3,87.56,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,0dac4b5c-d460-5d63-a3a3-148160805ff6,FCK,FCM,2,90,count,-31.9,elaborate possession,"FCK possession lasted 43.7s, gained 176.7m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,50,elaborate possession,0,progression,43.68,5694.76,1,13,1,0,5651.08,95,,-38.93,0.11,176.72,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,f378036c-ae1b-5167-91f9-d56de106879b,FCK,FCM,2,95,count,31.31,chance-ending possession,"FCK possession lasted 0.0s, gained 0.0m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,3,chance-ending possession,0,attacking,0,5775.52,0,0,0,1,5775.52,97,,-32.29,0.1362,0,0.1362
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,553f1acd-685a-52ab-8171-1bfeed8c166d,FCM,FCK,2,95,count,-9.35,progressive possession,"FCM possession lasted 14.9s, gained 92.7m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,10,progressive possession,0,maintenance,14.92,5790.44,0,1,0,0,5775.52,97,,-42.28,0.04,92.68,0
