match_id,game_id_opta,description,match_date,home_team_id,home_team_name,home_team_ssi_id,away_team_id,away_team_name,away_team_ssi_id,home_players_json,away_players_json,pitch_length_assumption_m,pitch_width_assumption_m
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2442592,FCM vs FCK,14/09/2024,1000,FCM,9249a2bc-fa5d-43a2-8948-a6811ea176ea,569,FCK,f0305bd0-3604-4268-a567-7cb211034530,"[{""name"":""E. Olafsson"",""number"":""16"",""position"":""GK"",""ssiId"":""e50ce7da-ca2f-465a-9119-f3cd3e6beeac"",""optaId"":""430901"",""optaUuid"":""7yim2aepctujr2m4p20a97755""},{""name"":""Oliver Sorensen"",""number"":""24"",""position"":""RCM"",""ssiId"":""b07f51f9-9824-4daf-a7b5-c5966b610ba3"",""optaId"":""494784"",""optaUuid"":""drlp4xtkta08jiu0px6m4ocq2""},{""name"":""Franculino Dju"",""number"":""7"",""position"":""RF"",""ssiId"":""1ac0c88d-d571-45b3-aeec-4f54b6460a15"",""optaId"":""551144"",""optaUuid"":""1sdsqfn743j5tqem8ra7sppn8""},{""name"":""A. Simsir"",""number"":""58"",""position"":""LM"",""ssiId"":""aab38c5b-87be-4d1a-be86-6aad039c6afa"",""optaId"":""477672"",""optaUuid"":""4zrsiizdbzwwkmit3ta0f0dbe""},{""name"":""P. Bravo"",""number"":""19"",""position"":""SUB"",""ssiId"":""bc820885-3ead-4f7a-8ffc-a5414e9f92c5"",""optaId"":""536679"",""optaUuid"":""bwfg9frq2ecbzg7wlzqjtnv2s""},{""name"":""D. Osorio"",""number"":""11"",""position"":""RM"",""ssiId"":""46934613-a65f-47ee-955e-a9dab0132373"",""optaId"":""533646"",""optaUuid"":""djlyi0ad4x1p0k4thn8n0axw4""},{""name"":""D. Castillo"",""number"":""21"",""position"":""SUB"",""ssiId"":""6c2bd169-4d2f-4c36-836f-c9254cc962ad"",""optaId"":""553784"",""optaUuid"":""78kzajya12k4sm0ebfl37d6ok""},{""name"":""Lee Han-Beom"",""number"":""3"",""position"":""SUB"",""ssiId"":""d112c1ce-131f-4b1a-8c37-377e8f759eaf"",""optaId"":""492474"",""optaUuid"":""c3sp1x0shf2b24rl5ike6v0iy""},{""name"":""J. Andersson"",""number"":""6"",""position"":""LB"",""ssiId"":""cc524710-5e1e-480e-b7ae-fd7195d26a2c"",""optaId"":""204164"",""optaUuid"":""8yfw9f74h0yfz51bkxxc8p39x""},{""name"":""J. Lossl"",""number"":""1"",""position"":""SUB"",""ssiId"":""2dcd7981-20bd-47f7-8388-2408995ecc1a"",""optaId"":""57513"",""optaUuid"":""41ii5y9ebz5e3xhaif9kc8qmt""},{""name"":""K. Mbabu"",""number"":""43"",""position"":""RB"",""ssiId"":""92e22c81-93c3-4da0-b384-ccf1b48963c9"",""optaId"":""120721"",""optaUuid"":""fwu0bja02waqct7l682s5mfp""},{""name"":""E. Chilufya"",""number"":""14"",""position"":""SUB"",""ssiId"":""b563c936-595f-4984-a288-4c9dff93b9cf"",""optaId"":""423651"",""optaUuid"":""bcscjb9jdgu4ims9n3vwuj5k9""},{""name"":""V. Byskov"",""number"":""20"",""position"":""SUB"",""ssiId"":""5cc98eec-d48a-4d7f-b371-04cd7b547208"",""optaId"":""568423"",""optaUuid"":""e73sexp7kse0wlykdi7xcbg2c""},{""name"":""E. Martinez"",""number"":""5"",""position"":""LCM"",""ssiId"":""91c9c091-5116-4696-8f0c-a2585f3d2502"",""optaId"":""474838"",""optaUuid"":""arhoud4vfjvmjaf2pkbm6s48a""},{""name"":""J. Kuchta"",""number"":""25"",""position"":""LF"",""ssiId"":""0e910af5-0f4f-49cb-99a7-36a970a63c6c"",""optaId"":""240529"",""optaUuid"":""10esz9pvzonegry7p78n3ce09""},{""name"":""K. Askildsen"",""number"":""17"",""position"":""SUB"",""ssiId"":""5b93e441-83bc-4b52-9ace-dc3120b552bd"",""optaId"":""450048"",""optaUuid"":""5cjx2i2perp5vr62en4cyer1m""},{""name"":""V. Lind"",""number"":""53"",""position"":""SUB"",""ssiId"":""4b4ae6f6-89b0-4214-b4f8-274aef8109b9"",""optaId"":""477664"",""optaUuid"":""7qgiqoaaarr6c2bs4yffqwju2""},{""name"":""M. Bech"",""number"":""22"",""position"":""LCB"",""ssiId"":""78c10560-94f6-4d7a-afc9-c2ca2d870c3b"",""optaId"":""228044"",""optaUuid"":""a87w6l9zsbahdi4knm1347zs9""},{""name"":""O. Diao"",""number"":""4"",""position"":""RCB"",""ssiId"":""96784ea7-fa34-4ecc-8b86-6b23041057d4"",""optaId"":""609108"",""optaUuid"":""ddl5g7raihnc9s4u3wetz8v10""},{""name"":""M. Kruger-Johnsen"",""number"":""41"",""position"":""SUB"",""ssiId"":""5fdab7af-57b0-45c9-83cc-2f5bd67fa97f"",""optaId"":""568414"",""optaUuid"":""e64kcio0848bpw39eedbjyd5g""}]","[{""name"":""K. Diks"",""number"":""2"",""position"":""LB"",""ssiId"":""f0858ff8-62d3-45e4-b393-790dd46bc7a4"",""optaId"":""193228"",""optaUuid"":""7xc0qldxpidl07vij2wgu1sk5""},{""name"":""Robert"",""number"":""16"",""position"":""SUB"",""ssiId"":""a3b3f8cd-dee1-471d-b4f2-43584da69ca3"",""optaId"":""622714"",""optaUuid"":""bbezbukg20q5b6kfnjuzhs55g""},{""name"":""A. Chiakha"",""number"":""45"",""position"":""SUB"",""ssiId"":""30910583-8bca-4a01-8de1-96d44de68c05"",""optaId"":""590187"",""optaUuid"":""823p7p1amx8lp445bo6bi01lg""},{""name"":""M. Elyounoussi"",""number"":""10"",""position"":""RW"",""ssiId"":""2b434175-d91b-455e-8f83-f33eb4e2f8cd"",""optaId"":""96787"",""optaUuid"":""6tckvu2rw7ns18dq7dim0sout""},{""name"":""G. Onugkha"",""number"":""9"",""position"":""ST"",""ssiId"":""c83a74c3-4259-4a9f-a9be-ab016530630f"",""optaId"":""457214"",""optaUuid"":""babnrlnt04mal0268p9dxas8a""},{""name"":""M. Garan'anga"",""number"":""4"",""position"":""SUB"",""ssiId"":""df960c23-a4b0-44c2-8fdd-7aa99fe883e5"",""optaId"":""572146"",""optaUuid"":""ajjw1ikceu3g39sy6dsf9kdg4""},{""name"":""M. Mattsson"",""number"":""8"",""position"":""CAM"",""ssiId"":""ddb3721a-a769-4982-aa36-d6767fde1a44"",""optaId"":""433957"",""optaUuid"":""8inyievyp1az6q3dtlkpynf56""},{""name"":""A. Cornelius"",""number"":""14"",""position"":""SUB"",""ssiId"":""0e9181b9-3ec4-46d2-a5f4-15b69c1ca531"",""optaId"":""114517"",""optaUuid"":""7hw1plnv7nvxnqpnfnxcxszpx""},{""name"":""T. Delaney"",""number"":""27"",""position"":""LDM"",""ssiId"":""ea3fa1d1-5b4f-4e0d-9d46-877d19f94fc5"",""optaId"":""68640"",""optaUuid"":""4gqnyyx3i92fayq6cxvekqwut""},{""name"":""G. Gocholeishvili"",""number"":""22"",""position"":""RB"",""ssiId"":""3309a8ce-fd15-4862-9f8d-f316300bbde1"",""optaId"":""512627"",""optaUuid"":""9ic9msq3tj4gx8wqa6wfwk50q""},{""name"":""R. Runarsson"",""number"":""31"",""position"":""SUB"",""ssiId"":""9668e84f-5374-46f6-b281-7302a136a930"",""optaId"":""115918"",""optaUuid"":""quh8tfvwi106toymoh38tbrp""},{""name"":""N. Trott"",""number"":""1"",""position"":""GK"",""ssiId"":""70e97450-80fc-41ce-89a4-e50066ad1247"",""optaId"":""232398"",""optaUuid"":""ckhhpn9ppgvlrtubf7li3se09""},{""name"":""R. Huescas"",""number"":""13"",""position"":""SUB"",""ssiId"":""f9a3e685-e97a-4150-8b5e-710949c6e3ba"",""optaId"":""535944"",""optaUuid"":""6b8vhoisrfwkljhz4u7pduej8""},{""name"":""V. Froholdt"",""number"":""17"",""position"":""SUB"",""ssiId"":""33839354-c3d9-4a48-b710-e3fcc87ec20e"",""optaId"":""590186"",""optaUuid"":""c9u2w9ikckbrra8vln2ucbf9w""},{""name"":""Gabriel Pereira"",""number"":""5"",""position"":""RCB"",""ssiId"":""0d3a3ae6-4965-4638-86a7-0a02245556ce"",""optaId"":""475413"",""optaUuid"":""4cbaoo2irqtme9goxuz6s3ey2""},{""name"":""V. Claesson"",""number"":""7"",""position"":""SUB"",""ssiId"":""b530b1d0-a694-4f50-bbc7-0468dab6b7df"",""optaId"":""111756"",""optaUuid"":""8g4r9maz4invihjmdzpfxy0np""},{""name"":""L. Lerager"",""number"":""12"",""position"":""RDM"",""ssiId"":""ac92affe-b2d0-4254-aafe-60576a141c6f"",""optaId"":""166965"",""optaUuid"":""al9l7egkwbc0pv68zk42gegut""},{""name"":""P. Hatzidiakos"",""number"":""6"",""position"":""LCB"",""ssiId"":""789f953e-5e94-4e51-a935-27741eab3c10"",""optaId"":""220246"",""optaUuid"":""ayqy2vql1oumokqly9ahfrnx1""},{""name"":""E. Achouri"",""number"":""30"",""position"":""LW"",""ssiId"":""d489a14f-dc3f-41ca-a20d-a8caeb171dfe"",""optaId"":""546545"",""optaUuid"":""ssluj1c3ft94nkfs58dc8cq2""},{""name"":""O. Hojer"",""number"":""38"",""position"":""SUB"",""ssiId"":""472a6f34-3361-4f6b-95de-6a06a4ad6875"",""optaId"":""592864"",""optaUuid"":""8jyfsal0lbf0ia92axymn2l1w""}]",112,80
